X,CH1,CH2,
Second,Volt,Volt,
5.25500e-05,-1.06e+01,1.04e+01,
5.25600e-05,-1.06e+01,1.04e+01,
5.25700e-05,-1.06e+01,1.04e+01,
5.25800e-05,-1.06e+01,1.04e+01,
5.25900e-05,-1.06e+01,1.04e+01,
5.26000e-05,-1.06e+01,1.04e+01,
5.26100e-05,-1.06e+01,1.04e+01,
5.26200e-05,-1.06e+01,1.04e+01,
5.26300e-05,-1.06e+01,1.04e+01,
5.26400e-05,-1.06e+01,1.04e+01,
5.26500e-05,-1.06e+01,9.60e+00,
5.26600e-05,-1.06e+01,9.60e+00,
5.26700e-05,-1.06e+01,9.60e+00,
5.26800e-05,-1.06e+01,9.60e+00,
5.26900e-05,-1.06e+01,9.60e+00,
5.27000e-05,-1.06e+01,1.04e+01,
5.27100e-05,-1.06e+01,1.04e+01,
5.27200e-05,-1.06e+01,1.04e+01,
5.27300e-05,-1.06e+01,1.04e+01,
5.27400e-05,-1.06e+01,1.04e+01,
5.27500e-05,-1.06e+01,1.04e+01,
5.27600e-05,-1.06e+01,1.04e+01,
5.27700e-05,-1.06e+01,9.60e+00,
5.27800e-05,-1.06e+01,9.60e+00,
5.27900e-05,-1.06e+01,9.60e+00,
5.28000e-05,-1.06e+01,9.60e+00,
5.28100e-05,-1.06e+01,9.60e+00,
5.28200e-05,-1.06e+01,9.60e+00,
5.28300e-05,-1.06e+01,9.60e+00,
5.28400e-05,-1.06e+01,9.60e+00,
5.28500e-05,-1.06e+01,9.60e+00,
5.28600e-05,-1.06e+01,9.60e+00,
5.28700e-05,-1.06e+01,9.60e+00,
5.28800e-05,-1.06e+01,9.60e+00,
5.28900e-05,-1.08e+01,9.60e+00,
5.29000e-05,-1.08e+01,1.04e+01,
5.29100e-05,-1.08e+01,1.04e+01,
5.29200e-05,-1.08e+01,1.04e+01,
5.29300e-05,-1.08e+01,1.04e+01,
5.29400e-05,-1.06e+01,1.04e+01,
5.29500e-05,-1.06e+01,1.04e+01,
5.29600e-05,-1.06e+01,1.04e+01,
5.29700e-05,-1.06e+01,1.04e+01,
5.29800e-05,-1.06e+01,1.04e+01,
5.29900e-05,-1.06e+01,1.04e+01,
